225,216,257,168,315,141,
180,219,255,166,
231,212,256,165,
237,205,265,156,
236,206,263,160,
233,208,266,156,
238,205,265,158,
198,206,242,193,284,140,
178,225,245,190,271,144,
196,208,243,193,269,149,
190,205,238,189,268,143,
194,202,241,188,272,140,
191,209,247,186,276,141,
187,209,240,184,271,140,
200,199,249,179,276,137,
203,198,257,178,281,136,
212,197,264,176,307,123,
215,193,267,172,290,132,
223,191,276,170,
226,192,280,171,
211,226,232,191,286,168,
213,223,236,186,289,165,
215,223,244,182,296,162,
217,219,243,181,296,160,
217,220,243,183,293,164,
218,214,243,177,295,156,
224,208,247,173,299,153,
223,205,244,170,305,134,
223,202,247,165,293,148,
222,195,251,153,
229,186,256,147,
193,207,225,186,253,145,
197,201,232,179,257,142,
199,199,235,176,260,139,
202,196,237,173,260,140,
210,193,243,170,266,140,
210,191,245,168,268,137,
211,193,245,168,293,126,
210,193,249,164,264,141,
201,203,239,171,286,129,
218,229,221,186,261,157,
218,230,221,187,265,154,
218,190,255,162,
227,229,235,176,274,147,
228,229,236,175,286,130,
220,192,275,126,
222,188,276,130,
218,192,258,160,
219,188,251,167,
212,192,248,167,
212,191,248,166,
212,194,247,167,269,134,
204,201,238,172,284,132,
204,198,233,176,256,144,
217,194,255,155,274,130,
203,248,217,189,245,166,266,137,
225,230,237,173,269,153,
202,240,241,178,274,156,
235,233,246,173,291,131,
235,224,249,166,281,142,
231,219,249,162,289,118,
238,209,255,150,282,130,
215,217,241,203,255,150,
210,219,238,204,259,142,
209,215,241,197,258,140,
207,217,241,197,255,144,
214,211,245,194,261,137,
208,218,242,195,260,139,
209,213,245,188,260,135,
207,220,245,188,263,132,
214,214,251,186,267,132,
210,213,247,182,264,128,
210,211,249,177,278,109,
210,211,251,174,276,109,
213,205,252,174,264,134,
214,201,254,168,265,125,
218,202,256,170,267,132,
223,193,261,161,
225,184,259,161,
231,234,224,186,259,158,
224,186,259,161,
225,217,223,187,260,158,
230,234,223,187,261,157,
224,186,260,158,
230,239,221,190,258,159,
221,194,260,162,
222,197,259,165,
214,205,250,176,280,108,
215,203,249,177,277,111,
216,206,249,179,263,127,
211,207,246,177,260,127,
208,213,244,185,261,128,
208,213,242,187,262,126,
207,216,242,188,261,127,
206,219,245,185,262,127,
212,217,247,187,278,116,
229,249,246,187,264,128,
212,230,248,180,263,126,
210,216,247,181,263,126,
210,215,249,179,263,127,
210,215,247,181,263,126,
210,216,248,179,262,128,
212,217,246,182,263,126,
212,213,252,177,274,113,
212,212,252,176,275,114,
218,210,258,169,
218,207,256,173,
218,204,259,166,
222,196,263,157,
220,197,259,159,
222,194,262,158,
220,197,259,159,
220,197,258,159,
220,198,260,159,
222,199,264,161,
220,208,258,176,
210,220,245,189,263,130,
207,214,237,194,260,129,
232,192,253,128,
233,191,280,121,
191,244,240,191,275,122,
216,212,245,192,266,131,
220,209,251,185,270,127,
255,181,275,124,
232,198,263,172,280,117,
230,203,260,179,280,120,
213,229,231,203,263,172,278,123,
218,223,269,165,284,115,
221,221,240,194,270,167,296,104,
222,221,272,164,297,104,
216,224,239,196,271,163,285,114,
218,225,238,198,270,167,
222,221,242,194,274,166,298,105,
225,216,251,185,280,159,
224,217,252,184,281,157,
224,217,252,184,279,159,
226,216,252,184,279,159,
226,216,252,184,283,155,
225,216,251,185,280,159,
223,217,250,187,278,162,
225,217,250,187,279,159,
221,220,248,189,276,164,
221,219,247,191,284,141,
219,220,248,189,276,164,
229,209,254,181,282,155,
223,219,245,191,275,163,
221,218,246,191,281,145,
223,218,248,189,281,141,
221,218,247,190,271,171,
222,219,247,190,273,168,
225,218,246,191,274,166,
222,219,245,192,273,167,
222,219,248,189,274,165,
203,224,244,193,273,166,
225,218,246,191,276,163,
222,219,247,190,276,163,
190,212,248,190,275,162,
229,214,273,165,
229,213,273,165,
229,213,246,191,275,164,
229,213,246,191,274,165,
232,211,277,162,
233,210,279,157,
231,211,278,160,
231,210,277,162,
231,212,247,190,283,139,
228,214,283,130,
227,214,283,130,
226,215,246,191,274,165,
229,213,288,129,
187,210,237,202,288,130,
188,219,231,212,277,161,
189,209,234,205,282,153,
178,223,234,205,254,181,283,152,
177,225,236,202,256,177,289,134,
187,210,235,204,287,137,
182,212,234,205,287,138,
190,210,236,204,286,139,
172,223,233,205,287,134,
188,205,235,202,284,151,
202,190,251,184,269,162,
207,188,251,186,273,162,304,129,
205,188,252,186,
205,188,253,184,273,161,303,129,
201,192,250,186,273,161,301,133,
202,192,254,185,301,133,
198,192,250,187,303,120,
186,213,231,209,287,141,
183,214,233,209,280,158,
233,211,280,159,
229,213,249,188,280,159,
234,210,249,187,285,138,
232,211,285,117,
234,207,284,156,
233,208,254,181,281,161,
239,204,255,180,282,160,
231,209,253,182,281,161,
229,213,250,186,279,163,
228,213,252,184,278,164,
229,213,252,183,278,164,
232,212,249,188,277,165,
231,211,249,186,278,165,
233,211,251,184,279,165,
219,223,244,191,274,168,
235,196,269,169,275,131,
226,202,256,178,270,132,
223,204,251,183,268,132,
214,207,244,184,261,133,
217,205,245,182,259,137,
216,205,245,182,260,134,
218,206,247,185,264,135,
216,206,246,181,261,133,
219,206,248,184,263,137,
221,201,250,178,263,133,
206,223,219,203,247,181,264,130,
207,210,236,190,259,133,
206,212,232,195,252,138,
191,234,232,195,244,145,
228,191,244,138,
226,194,242,143,
226,194,243,139,
204,210,228,195,248,138,
198,211,229,190,250,135,
200,209,230,188,247,139,
200,217,233,188,253,135,
200,215,231,190,256,133,
204,210,235,185,257,133,
203,209,234,184,258,128,
204,208,237,180,255,132,
203,213,236,181,255,133,
203,211,237,180,258,128,
206,212,241,177,258,134,
206,214,238,181,263,127,
212,206,241,177,278,117,
209,207,244,170,280,113,
212,206,243,171,280,112,
210,206,244,171,262,126,
212,202,246,170,262,128,
213,206,250,168,264,127,
216,199,250,164,265,123,
215,201,248,165,264,123,
220,196,253,161,
238,232,223,192,254,160,
222,196,255,158,
223,190,257,156,
226,192,268,122,
222,201,251,172,
215,204,247,171,262,126,
217,198,249,169,277,112,
214,207,247,174,262,131,
209,210,246,171,260,128,
207,212,236,182,254,131,
207,213,241,181,256,134,
207,226,239,180,255,131,
207,212,239,182,256,134,
204,210,236,180,255,130,
211,245,236,182,255,133,
203,225,238,178,255,133,
202,219,235,182,255,133,
202,210,232,184,252,132,
201,210,228,188,251,134,
200,212,228,189,251,134,
211,206,236,183,255,134,
216,203,243,178,264,129,
221,203,246,178,265,132,
213,230,225,203,250,177,269,130,
196,244,230,202,257,174,292,115,
234,200,269,164,278,131,
224,227,233,203,266,169,

228,221,247,191,277,158,
226,221,246,192,277,158,
227,221,247,191,274,162,
229,217,272,164,
222,217,280,133,
221,220,274,134,
221,222,273,133,
229,215,271,127,
232,187,257,182,295,130,
230,215,269,145,

219,219,268,147,
224,217,268,150,
224,213,274,136,
199,191,287,166,
197,195,263,185,301,144,
201,191,262,183,302,143,
185,211,271,179,
205,189,257,189,
204,187,262,184,
203,190,265,181,
201,191,255,186,280,162,
201,189,258,183,
269,182,305,127,
216,190,260,185,
169,184,227,189,304,177,
167,198,247,177,
210,174,313,165,
187,196,215,177,265,180,
193,201,234,175,
212,194,253,171,
199,168,238,185,275,164,
212,177,256,191,
241,176,281,191,
240,173,291,188,
202,188,250,175,291,191,
203,189,269,177,
193,176,224,188,291,180,
255,186,327,183,
223,183,249,192,
161,168,235,183,273,194,
197,182,248,183,281,193,
206,185,265,189,299,197,
217,185,320,198,
214,176,232,184,284,187,
180,179,212,181,253,187,286,191,
155,159,223,183,327,203,

182,180,236,186,267,190,


178,175,321,195,

191,163,266,178,
159,206,260,179,
200,170,259,176,
181,175,261,182,
181,175,254,184,289,184,
233,178,295,181,
198,179,264,181,290,195,
197,179,249,177,285,191,
181,184,240,185,293,199,
203,189,241,192,284,206,
188,190,255,194,
183,178,280,202,
190,182,255,193,
190,180,258,195,
196,173,255,191,
206,130,197,175,257,189,
235,152,232,211,318,224,
230,160,240,216,
228,162,231,216,
228,171,236,229,
225,153,232,178,239,230,

226,135,236,193,241,237,
240,209,243,240,
237,123,251,234,
242,124,255,201,
226,117,258,211,

212,131,240,152,
223,154,260,190,
220,128,260,185,
225,163,261,204,
237,125,240,190,271,225,
237,142,240,192,269,223,
233,131,234,148,241,196,272,234,
231,122,240,202,
229,121,235,203,
228,131,238,214,
241,124,229,140,239,225,

264,135,239,172,247,231,
258,147,232,184,
258,152,235,194,
255,164,232,208,
238,122,249,177,231,214,
243,127,248,208,
239,136,245,208,
261,111,234,167,245,211,
257,139,237,171,245,221,
256,145,237,177,246,234,
252,150,234,179,240,229,
253,151,234,189,
244,119,253,162,239,199,
246,120,246,189,226,240,
238,125,241,203,
237,138,241,201,
267,134,240,165,244,221,
261,141,232,183,234,231,
258,158,232,198,
251,171,223,219,
256,98,245,188,220,227,
264,91,245,197,
265,116,242,156,245,223,
259,126,237,168,239,236,
257,104,237,172,221,262,
262,127,239,174,231,256,
255,130,236,187,
255,157,235,201,
232,160,258,198,
231,159,256,189,
230,164,258,214,
233,175,259,218,
238,126,238,191,260,233,
236,121,239,194,253,257,
241,131,243,205,
238,141,242,210,
223,123,244,156,246,214,
225,132,244,162,251,233,
228,143,246,176,252,240,
227,144,247,181,252,245,
245,122,231,166,252,208,
248,117,236,177,256,222,
242,147,235,204,252,235,
241,151,234,204,
244,128,244,176,239,228,
240,128,236,185,233,242,
235,139,234,195,229,235,
261,127,238,162,235,210,
255,147,234,179,231,230,
253,168,231,198,
256,117,248,181,230,209,
250,122,241,195,222,225,
243,140,234,210,
274,95,240,145,230,216,
270,144,238,174,215,260,
260,165,230,191,
264,121,261,174,228,205,
253,128,250,187,217,224,
253,132,244,202,217,226,
252,149,244,213,
268,146,248,176,240,240,
261,153,242,180,217,261,
256,159,234,196,219,261,
254,118,249,164,228,201,
248,124,238,185,224,206,
247,127,231,197,207,254,
245,137,230,205,214,229,
271,123,241,152,231,217,
242,157,229,227,
241,161,214,251,
263,133,231,222,

289,138,236,173,
288,138,239,174,
287,132,236,177,
265,156,221,189,
288,130,243,157,228,225,
286,110,235,140,223,205,
257,126,244,184,222,219,
258,126,241,180,218,214,
249,146,240,184,221,210,

251,135,237,183,221,206,
244,132,232,186,217,211,
245,127,228,191,
264,135,227,213,
295,144,247,147,228,210,
298,150,210,185,191,254,
280,164,211,182,
262,167,201,186,
271,156,251,169,201,182,
280,160,249,170,197,185,
286,159,248,170,181,220,
273,156,242,171,194,183,
269,165,181,187,
296,188,257,174,183,190,
288,190,245,175,
267,186,234,176,200,184,
305,179,253,176,223,173,

275,176,218,169,
292,202,262,175,208,168,
293,205,256,179,209,168,
256,197,222,171,
306,186,239,180,215,163,
284,180,215,174,
287,207,265,181,165,150,
280,207,249,179,185,171,
266,201,231,173,
302,195,258,201,217,168,
287,189,236,188,209,159,
296,186,223,182,192,154,
265,173,198,173,
265,178,189,171,
276,204,249,177,161,164,
263,190,237,162,
299,199,257,183,226,153,
292,199,253,184,219,154,
299,201,243,176,212,145,
292,192,238,170,209,141,
291,198,225,164,
269,184,216,163,
292,227,257,182,171,132,
273,219,251,178,197,155,
263,214,235,170,171,139,
250,209,224,163,
293,209,246,198,219,157,
299,205,240,192,184,134,
286,195,221,179,201,143,
292,207,212,168,
298,232,268,183,198,161,
277,223,251,179,189,163,
268,211,241,169,186,157,
258,204,229,161,
294,206,239,191,217,153,
289,200,234,186,211,146,
282,197,217,175,200,141,
267,193,174,129,
294,226,256,189,180,134,
272,208,247,178,187,157,
272,204,244,174,189,156,
274,204,252,177,193,158,
263,188,231,158,189,147,
283,197,258,180,206,143,
284,196,254,182,220,149,
281,195,245,172,223,149,
276,193,243,173,222,152,
284,243,273,193,239,171,216,148,
251,217,240,161,203,134,
241,155,203,127,
265,225,240,148,
264,222,241,144,
261,203,217,119,
258,201,244,164,234,120,
254,200,242,162,231,119,
251,193,213,105,

232,226,247,186,
228,218,244,156,
228,211,247,151,
266,233,240,194,249,146,
264,222,239,187,251,138,
253,212,232,170,
242,224,244,173,220,117,
247,229,248,169,228,129,
248,210,247,157,226,115,
253,236,251,196,251,147,
248,197,246,140,
265,254,232,125,
244,231,221,109,


271,216,232,181,
259,205,225,177,
261,195,228,161,
257,240,250,181,214,144,
279,243,241,168,205,116,
246,215,213,133,
245,210,226,137,
242,198,230,136,
278,217,232,182,227,132,
271,210,231,181,222,130,
275,233,225,179,206,109,
265,205,220,172,
262,198,216,158,
263,231,251,188,213,159,
260,231,241,173,205,148,
255,230,236,173,200,147,
255,226,233,166,194,111,
247,199,208,129,
251,203,232,152,
249,208,229,155,
254,216,229,153,
251,213,227,154,
269,228,227,157,
276,229,197,134,
249,217,194,132,
247,217,194,134,
247,217,190,132,
256,226,230,163,183,120,
265,229,247,175,208,149,
265,226,251,180,211,153,
270,231,256,185,214,158,
260,190,216,163,
260,187,221,161,
261,187,222,160,
250,259,216,152,
269,240,218,158,

243,206,208,119,

220,223,249,176,
238,245,254,177,
226,216,247,186,
225,219,247,186,
236,202,250,179,
233,236,241,199,258,172,
232,241,243,199,258,172,
230,241,242,201,258,135,
241,202,256,124,
234,205,256,143,
219,235,244,198,198,112,
265,202,223,157,
264,192,224,157,
262,195,228,169,
267,208,233,184,
249,198,215,171,
259,232,246,195,211,164,
262,240,240,190,208,161,
268,238,230,183,202,160,
263,239,232,186,202,158,
256,237,229,183,204,162,
258,238,231,185,204,162,
257,238,232,187,204,163,
256,237,230,184,204,162,
253,232,232,186,204,162,
255,232,230,184,205,164,
257,238,235,190,206,164,
259,239,237,192,204,160,
254,234,238,191,205,162,
251,227,228,178,203,157,
249,217,227,170,198,145,
250,215,227,166,199,144,
248,213,228,168,199,142,
248,220,227,173,198,148,
267,238,236,182,206,156,
257,205,222,176,
257,202,223,179,213,105,
261,207,226,176,224,120,
256,201,219,166,
252,255,220,164,
262,201,220,129,
266,201,218,112,
242,238,247,173,204,105,
243,227,247,161,210,124,
249,223,233,130,
247,214,232,129,
244,211,229,125,
245,211,227,125,
251,213,233,125,
246,208,246,136,
259,227,240,198,238,124,
260,221,244,187,240,116,
258,226,239,182,237,116,
255,216,238,183,242,122,
255,219,239,179,240,117,
248,260,237,176,235,110,
253,235,237,178,234,110,
254,211,234,154,
252,187,235,153,
239,228,251,199,235,150,
241,232,252,196,235,149,
256,195,236,159,
239,259,235,184,231,107,
257,223,239,188,238,117,
246,202,247,131,
252,229,246,144,
248,239,243,156,
242,232,239,151,
278,250,237,141,
240,206,235,125,
236,201,235,125,
261,222,234,195,237,127,
263,217,240,190,240,126,
256,216,232,179,225,107,
259,221,234,177,
246,256,233,181,
240,257,230,177,233,132,
247,236,234,158,
258,190,232,153,
221,226,249,189,221,138,
227,241,259,173,
229,207,258,170,
231,231,241,195,267,162,
227,222,259,161,
215,229,245,189,
257,222,237,159,
259,195,239,161,
232,225,248,196,229,146,
232,227,248,195,227,143,
221,230,249,171,229,135,
232,217,259,139,
217,219,235,208,263,147,
222,210,248,189,269,128,
220,220,268,140,
223,190,265,111,
232,238,242,168,270,138,
238,237,250,165,278,132,
241,210,255,143,
241,202,257,138,
242,205,258,140,
238,218,273,123,
238,231,258,153,
234,236,258,158,
237,228,274,122,
199,219,270,174,288,94,
212,201,274,175,
221,183,288,114,
206,225,220,184,287,144,
219,226,243,161,304,132,
222,213,245,153,
233,212,262,143,
203,211,243,193,270,126,
209,202,257,180,274,128,
213,200,262,172,
217,197,277,138,
218,230,234,181,276,161,
219,229,238,175,283,153,
224,225,243,172,285,152,
222,217,244,166,286,144,
228,201,288,129,
198,218,233,191,253,143,
205,212,228,196,256,141,
203,211,234,187,249,145,
203,218,239,183,256,140,
208,206,239,181,257,136,
228,198,282,130,
227,210,250,158,
234,202,260,149,
207,225,306,127,
219,223,265,146,
190,229,262,149,
212,224,295,126,


218,184,292,189,
199,180,278,192,
211,177,285,179,
215,178,301,180,
195,201,225,178,296,185,
197,201,238,173,321,168,
209,196,243,171,287,174,
208,197,244,173,
229,197,267,172,
228,194,278,164,
184,184,245,186,279,159,
187,183,256,184,310,152,
198,188,262,190,294,166,
217,186,281,190,
202,199,223,184,289,184,
201,201,239,181,307,181,
207,196,240,178,306,176,
208,194,246,175,
205,194,262,176,
218,187,275,167,
184,166,221,187,284,167,
192,165,227,183,
188,170,240,186,
200,172,253,192,
207,177,275,191,
218,176,282,191,
193,199,230,177,288,187,
161,191,234,177,
205,195,244,173,
207,195,249,172,
209,196,269,173,
213,198,256,177,
218,198,284,173,
229,192,280,170,
186,163,226,184,285,168,
201,164,234,185,316,165,
217,175,253,194,
213,171,249,189,
237,177,264,191,
203,178,243,175,275,191,
186,184,248,182,290,196,
197,187,255,185,284,197,
157,164,253,181,284,194,
193,188,267,190,292,203,
202,186,275,187,
209,182,276,182,
187,156,218,182,284,181,
198,160,228,185,298,189,
195,161,231,186,291,184,
205,167,235,188,295,187,
219,171,254,194,
161,185,257,190,
161,185,256,191,
203,171,256,190,
218,174,262,195,
221,174,257,192,
223,176,252,189,293,192,
186,177,228,172,268,189,
183,180,234,180,271,195,
182,180,238,182,272,197,
187,181,241,183,276,198,
184,187,241,187,273,201,
188,186,246,190,
162,157,247,191,
194,185,246,187,
199,184,263,191,
209,188,260,191,
208,188,265,195,
192,169,210,188,307,205,

221,183,282,193,
168,168,233,187,318,204,
206,168,235,188,315,201,
213,173,236,188,318,204,
213,172,247,192,
178,171,216,173,252,192,276,195,
164,165,228,179,255,191,
181,177,235,182,261,194,
157,163,230,179,267,195,
183,176,238,180,268,195,
193,175,243,180,270,195,
186,177,240,183,275,199,
194,174,245,179,
192,177,245,184,300,203,
192,173,244,179,301,199,
191,178,241,183,272,199,
199,180,243,184,275,200,
162,157,256,187,274,200,
198,178,259,187,287,203,
201,182,259,188,279,200,
202,182,257,186,292,202,
199,181,260,188,316,204,
203,180,265,187,288,199,
208,181,259,184,
210,182,260,184,
207,180,301,202,
210,180,273,187,319,204,
215,181,275,188,
212,183,265,188,
222,177,285,188,
200,166,227,181,288,190,
173,157,201,168,236,183,316,201,
177,171,237,184,288,187,
195,166,237,180,282,186,
183,161,203,173,248,186,286,190,
208,172,256,183,321,199,
162,197,220,175,273,187,
186,192,213,175,263,185,
187,198,214,173,272,185,
196,193,229,172,277,185,
199,194,225,175,278,183,
217,174,311,193,
163,191,237,173,273,185,
219,170,271,184,
203,172,264,187,301,190,
181,171,235,179,320,205,
203,163,238,177,310,198,
211,165,244,177,296,185,
202,161,238,174,315,207,
221,170,283,178,
220,168,301,192,
233,171,299,183,
243,174,293,180,
186,165,247,184,307,196,
242,180,323,211,
176,167,302,196,
183,173,238,186,297,195,
162,152,213,181,248,192,317,213,
177,175,247,194,292,201,
176,174,222,189,259,199,315,212,
184,179,279,203,

188,178,277,201,
202,157,216,174,217,182,246,195,




196,177,242,191,
193,132,199,175,
192,131,199,175,
200,129,210,174,255,193,
231,156,238,198,284,217,
225,151,244,207,
226,150,245,205,
222,148,245,209,285,221,
220,147,245,209,
216,149,246,217,
227,161,247,214,291,228,
227,162,248,217,
226,168,246,219,
209,127,232,174,247,218,
225,168,243,214,
205,126,230,172,248,220,
205,120,230,173,248,219,278,232,
209,145,227,171,247,224,
205,126,227,169,247,221,
222,164,242,216,
226,158,244,209,281,223,
215,143,240,204,277,219,
219,145,240,204,279,218,
224,152,241,205,322,233,
198,134,217,184,
197,126,218,181,
180,113,218,178,258,192,
206,132,223,181,261,197,
225,152,244,200,
226,158,240,201,280,218,
221,149,242,203,289,220,
218,146,241,202,
223,147,245,203,280,216,
223,149,242,199,
223,150,248,205,
219,149,242,203,
217,148,244,206,
221,149,249,207,
219,147,253,207,
225,148,254,205,
230,147,262,207,
232,152,262,211,
235,153,260,209,
233,153,261,210,
229,151,262,211,
233,153,262,208,
234,153,262,209,
237,155,264,211,
238,155,264,210,
239,156,262,208,
234,151,262,207,
192,165,234,155,263,212,
192,161,236,151,262,208,
182,163,233,151,260,206,
190,161,233,151,262,208,
194,168,235,158,264,213,
194,165,238,156,262,208,
191,166,231,154,260,209,
158,159,233,154,260,208,
192,168,234,158,267,214,
185,166,231,154,261,210,
211,187,251,176,283,233,
205,183,259,172,284,227,
193,169,236,158,267,215,
216,182,258,172,284,227,
212,183,254,172,285,229,

215,176,275,170,
212,176,270,167,
218,177,269,166,
220,176,269,166,
214,174,268,166,
182,146,272,166,
213,176,270,166,
182,146,270,166,
182,146,267,165,
221,173,276,163,
213,176,268,166,292,208,
217,172,281,166,
219,175,273,166,295,207,
216,182,259,174,296,235,
212,181,257,176,305,233,
187,180,259,178,280,227,
174,169,260,178,305,235,
201,182,259,177,278,224,
260,178,280,226,
190,163,234,155,261,208,
216,179,248,174,278,224,
239,157,260,207,
172,177,258,180,273,224,
211,179,254,177,273,222,
260,182,275,225,
240,159,260,207,
198,166,241,164,261,211,
205,183,257,179,276,226,
178,172,252,175,276,225,
195,164,241,160,263,210,
182,161,237,159,262,210,
176,165,236,157,265,211,
163,142,241,160,265,211,
194,174,259,176,284,228,

198,133,279,173,
213,175,275,169,
210,179,272,175,
198,138,273,175,
207,182,264,173,
204,178,275,185,
204,177,274,180,
207,185,274,184,
208,185,292,231,
208,185,287,206,
210,184,279,184,
210,185,279,185,
211,186,276,183,
211,186,273,181,
212,184,280,185,
211,183,279,185,
213,180,278,185,
186,135,218,192,280,189,
